datetime;open;high;low;close;volume
2023-09-29;317.75;319.47;314.98001;315.75;24140300
2023-10-02;316.28;321.89001;315.17999;321.79999;20570000
2023-10-03;320.82999;321.39001;311.20999;313.39001;21033500
2023-10-04;314.029999;320.040009;314.0;318.95999;20720100
2023-10-05;319.089996;319.98001;314.89999;319.35999;16965600
2023-10-06;316.54999;329.19;316.29999;327.26001;25645500
2023-10-09;324.75;330.29999;323.17999;329.82001;19891200
2023-10-10;330.95999;331.10001;327.67001;328.39001;20557100
2023-10-11;331.20999;332.82001;329.14001;332.42001;20063200
2023-10-12;330.57001;333.63;328.72;331.16;19313100
2023-10-13;332.38;333.82999;326.35999;327.73001;21072400
2023-10-16;331.049988;336.14001;330.60001;332.64001;22158000
2023-10-17;329.59;333.45999;327.41;332.059998;18338500
2023-10-18;332.48999;335.59;328.29999;330.10999;23153600
2023-10-19;332.14999;336.88;330.91;331.32001;25052100
2023-10-20;331.72;331.92001;325.45001;326.67001;25012600
2023-10-23;325.47;332.73001;324.39001;329.32001;24374700
2023-10-24;331.29999;331.84;327.60001;330.53;31153600
2023-10-25;345.019989;346.20001;337.62;340.67001;55053800
2023-10-26;340.54001;341.63;326.94;327.89001;37828500
2023-10-27;330.42999;336.72;328.39999;329.81;29856500
2023-10-30;333.41;339.45001;331.82999;337.31;22828100
2023-10-31;338.85001;339.0;334.69;338.10999;20265300
2023-11-01;339.79001;347.42001;339.64999;346.070007;28158800
2023-11-02;347.23999;348.82999;344.76999;348.32001;24348100
2023-11-03;349.63;354.39001;347.32999;352.79999;23624000
2023-11-06;353.45001;357.54001;353.35001;356.53;23828300
2023-11-07;359.39999;362.45999;357.63;360.53;25833900
2023-11-08;361.67999;363.87;360.54999;363.20001;26767800
2023-11-09;362.29999;364.79001;360.35999;360.69;24847300
2023-11-10;361.48999;370.10001;361.070007;369.67001;28042100
2023-11-13;368.22;368.47;365.89999;366.67999;19986500
2023-11-14;371.01001;371.95001;367.35001;370.26999;27683900
2023-11-15;371.28;373.13;367.10999;369.67001;26860100
2023-11-16;370.95999;376.35001;370.17999;376.17001;27182300
2023-11-17;373.60999;374.37;367.0;369.85001;40157000
2023-11-20;371.22;378.87;371.0;377.44;52465100
2023-11-21;375.67001;376.22;371.12;373.070007;28423100
2023-11-22;378.0;379.79001;374.97;377.85001;23345300
2023-11-24;377.32999;377.97;375.14001;377.42999;10176600
2023-11-27;376.78;380.64001;376.20001;378.60999;22179200
2023-11-28;378.35001;383.0;378.16;382.70001;20453100
2023-11-29;383.76001;384.29999;377.44;378.85001;28963400
2023-11-30;378.48999;380.089996;375.47;378.91;30554400
2023-12-01;376.76001;378.16;371.31;374.51001;33020400
2023-12-04;369.10001;369.51999;362.89999;369.14001;32063300
2023-12-05;366.45001;373.079987;365.62;372.51999;23065000
2023-12-06;373.54001;374.17999;368.029999;368.79999;21182100
2023-12-07;368.23001;371.45001;366.32001;370.95001;23118900
2023-12-08;369.20001;374.45999;368.23001;374.23001;20144800
2023-12-11;368.48001;371.60001;366.10001;371.29999;27708800
2023-12-12;370.85001;374.42001;370.45999;374.38;24838300
2023-12-13;376.019989;377.64001;370.76999;374.37;30955500
2023-12-14;373.31;373.76001;364.13;365.92999;43277500
2023-12-15;366.85001;372.39999;366.28;370.73001;78478200
2023-12-18;369.45001;373.0;368.67999;372.64999;21802900
2023-12-19;371.48999;373.26001;369.84;373.26001;20603700
2023-12-20;375.0;376.029999;370.53;370.62;26316700
2023-12-21;372.56;374.41;370.040009;373.54001;17708000
2023-12-22;373.67999;375.17999;372.70999;374.57999;17091100
2023-12-26;375.0;376.94;373.5;374.66;12673100
2023-12-27;373.69;375.059998;372.81;374.070007;14905400
2023-12-28;375.37;376.45999;374.16;375.28;14327000
2023-12-29;376.0;377.16;373.48001;376.040009;18723000
2024-01-02;373.85999;375.89999;366.76999;370.87;25258600
2024-01-03;369.01001;373.26001;368.51001;370.60001;23083500
2024-01-04;370.67001;373.10001;367.17001;367.94;20901500
2024-01-05;368.97;372.059998;366.5;367.75;20987000
2024-01-08;369.29999;375.20001;369.01001;374.69;23134000
2024-01-09;372.01001;375.98999;371.19;375.79001;20830000
2024-01-10;376.37;384.17001;376.32001;382.76999;25514200
2024-01-11;386.0;390.67999;380.38;384.63;27850800
2024-01-12;385.48999;388.67999;384.64999;388.47;21645700
2024-01-16;393.66;394.029999;387.62;390.26999;27202300
2024-01-17;387.98001;390.10999;384.81;389.47;22234100
2024-01-18;391.72;393.98999;390.12;393.87;23392100
2024-01-19;395.76001;398.67001;393.5;398.67001;29272000
2024-01-22;400.019989;400.62;393.59;396.51001;27016900
2024-01-23;395.75;399.38;393.92999;398.89999;20525900
2024-01-24;401.54001;405.63;400.45001;402.56;24867000
2024-01-25;404.32001;407.01001;402.53;404.87;21021200
2024-01-26;404.37;406.17001;402.42999;403.92999;17803300
2024-01-29;406.059998;409.98001;404.32999;409.72;24510200
2024-01-30;412.26001;413.049988;406.45001;408.59;33477600
2024-01-31;406.95999;415.32001;397.20999;397.57999;47871100
2024-02-01;401.82999;408.0;401.79999;403.78;30657700
2024-02-02;403.81;412.64999;403.56;411.22;28245000
2024-02-05;409.89999;411.16;403.98999;405.64999;25352300
2024-02-06;405.88;407.97;402.91;405.48999;18382600
2024-02-07;407.44;414.29999;407.39999;414.049988;22340500
2024-02-08;414.049988;415.56;412.53;414.10999;21225300
2024-02-09;415.25;420.82001;415.089996;420.54999;22032800
2024-02-12;420.56;420.73999;414.75;415.26001;21202900
2024-02-13;404.94;410.070007;403.39001;406.32001;27824900
2024-02-14;408.070007;409.84;404.57001;409.48999;20401200
2024-02-15;408.14001;409.13;404.29001;406.56;21825500
2024-02-16;407.95999;408.29001;403.44;404.059998;22281100
2024-02-20;403.23999;404.48999;398.01001;402.79001;24307900
2024-02-21;400.17001;402.29001;397.22;402.17999;18631100
2024-02-22;410.19;412.82999;408.57001;411.64999;27009900
2024-02-23;415.67001;415.85999;408.97;410.34;16295900
2024-02-26;411.45999;412.16;407.35999;407.54001;16193500
2024-02-27;407.98999;408.32001;403.85001;407.48001;14835800
2024-02-28;408.17999;409.29999;405.32001;407.72;13183100
2024-02-29;408.64001;414.20001;405.92001;413.64001;31947300
2024-03-01;411.26999;415.87;410.88;415.5;17800300
2024-03-04;413.44;417.35001;412.32001;414.92001;17596000
2024-03-05;413.95999;414.25;400.64001;402.64999;26919200
2024-03-06;402.97;405.16;398.39001;402.089996;22344100
2024-03-07;406.12;409.78;402.23999;409.14001;18718500
2024-03-08;407.95999;410.42001;404.32999;406.22;17971700
2024-03-11;403.76001;405.67999;401.26001;404.51999;16120800
2024-03-12;407.62;415.57001;406.79001;415.28;22457000
2024-03-13;418.10001;418.17999;411.45001;415.10001;17115900
2024-03-14;420.23999;427.82001;417.98999;425.22;34157300
2024-03-15;419.29001;422.60001;412.79001;416.42001;45049800
2024-03-18;414.25;420.73001;413.78;417.32001;20106000
2024-03-19;417.82999;421.67001;415.54999;421.41;19837900
2024-03-20;422.0;425.95999;420.66;425.23001;17860100
2024-03-21;429.82999;430.82001;427.16;429.37;21296200
2024-03-22;429.70001;429.85999;426.070007;428.73999;17636500
2024-03-25;425.23999;427.41;421.60999;422.85999;18060500
2024-03-26;425.60999;425.98999;421.35001;421.64999;16725600
2024-03-27;424.44;424.45001;419.01001;421.42999;16705000
2024-03-28;420.95999;421.87;419.12;420.72;21871200
2024-04-01;423.95001;427.89001;422.22;424.57001;16316000
2024-04-02;420.10999;422.38;417.84;421.44;17912000
2024-04-03;419.73001;423.26001;419.089996;420.45001;16502300
2024-04-04;424.98999;428.67001;417.57001;417.88;19370900
2024-04-05;420.01001;426.51001;418.32001;425.51999;16544300
2024-04-08;425.17001;427.28;423.29999;424.59;14272400
2024-04-09;426.44;427.73999;421.62;426.28;12512300
2024-04-10;422.19;424.029999;419.70001;423.26001;16216600
2024-04-11;425.82001;429.37;422.35999;427.92999;17966400
2024-04-12;424.049988;425.17999;419.76999;421.89999;19232100
2024-04-15;426.60001;426.82001;413.42999;413.64001;20273500
2024-04-16;414.57001;418.39999;413.73001;414.57999;16765600
2024-04-17;417.25;418.88;410.32999;411.84;15855500
2024-04-18;410.63;411.89001;403.95001;404.26999;21029900
2024-04-19;404.029999;405.48001;397.76999;399.12;30276500
2024-04-22;400.079987;402.85001;395.75;400.95999;20286900
2024-04-23;404.23999;408.20001;403.059998;407.57001;15734500
2024-04-24;409.56;412.47;406.78;409.059998;15065300
2024-04-25;394.029999;399.89001;388.029999;399.040009;40586500
2024-04-26;412.17001;413.0;405.76001;406.32001;29694700
2024-04-29;405.25;406.32001;399.19;402.25;19582100
2024-04-30;401.48999;402.16;389.17001;389.32999;28781400
2024-05-01;392.60999;401.72;390.31;394.94;23562500
2024-05-02;397.66;399.92999;394.64999;397.84;17709400
2024-05-03;402.28;407.14999;401.85999;406.66;17446700
2024-05-06;408.76001;413.92999;406.37;413.54001;16996600
2024-05-07;414.66;414.67001;409.089996;409.34;20018200
2024-05-08;408.17001;412.23001;406.70999;410.54001;11792300
2024-05-09;410.57001;412.72;409.10001;412.32001;14689700
2024-05-10;412.94;415.38;411.79999;414.73999;13402300
2024-05-13;418.01001;418.35001;410.82001;413.72;15440200
2024-05-14;412.019989;417.48999;411.54999;416.56;15109300
2024-05-15;417.89999;423.81;417.26999;423.079987;22239500
2024-05-16;421.79999;425.42001;420.35001;420.98999;17530100
2024-05-17;422.54001;422.92001;418.029999;420.20999;15352200
2024-05-20;420.20999;426.76999;419.98999;425.34;16272100
2024-05-21;426.82999;432.97;424.85001;429.040009;21453300
2024-05-22;430.089996;432.41;427.13;430.51999;18073700
2024-05-23;432.97;433.60001;425.42001;427.0;17211700
2024-05-24;427.19;431.059998;424.41;430.16;11845800
2024-05-28;429.63;430.82001;426.60001;430.32001;15718000
2024-05-29;425.69;430.94;425.69;429.17001;15517100
2024-05-30;424.29999;424.29999;414.23999;414.67001;28424800
2024-05-31;416.75;416.75;404.51001;415.13;47995300
2024-06-03;415.53;416.42999;408.92001;413.51999;17484700
2024-06-04;412.42999;416.44;409.67999;416.070007;14348900
2024-06-05;417.81;424.079987;416.29999;424.01001;16988000
2024-06-06;424.01001;425.31;420.57999;424.51999;14861300
2024-06-07;426.20001;426.28;423.0;423.85001;13621700
2024-06-10;424.70001;428.079987;423.89001;427.87;14003000
2024-06-11;425.48001;432.82001;425.25;432.67999;14551100
2024-06-12;435.32001;443.39999;433.25;441.059998;22366200
2024-06-13;440.85001;443.39001;439.37;441.57999;15960600
2024-06-14;438.28;443.14001;436.72;442.57001;13582000
2024-06-17;442.59;450.94;440.72;448.37;20790000
2024-06-18;449.70999;450.14001;444.89001;446.34;17112500
2024-06-20;446.29999;446.53;441.26999;445.70001;19877400
2024-06-21;447.38;450.57999;446.51001;449.78;34486200
2024-06-24;449.79999;452.75;446.41;447.67001;15913700
2024-06-25;448.25;451.42001;446.75;450.95001;16747500
2024-06-26;449.0;453.60001;448.19;452.16;16507000
2024-06-27;452.17999;456.17001;451.76999;452.85001;14806300
2024-06-28;453.070007;455.38;446.41;446.95001;28362300
2024-07-01;448.66;457.37;445.66;456.73001;17662800
2024-07-02;453.20001;459.59;453.10999;459.28;13979800
2024-07-03;458.19;461.019989;457.88;460.76999;9932800
2024-07-05;459.60999;468.35001;458.97;467.56;16000300
2024-07-08;466.54999;467.70001;464.45999;466.23999;12962300
2024-07-09;467.0;467.32999;458.0;459.54001;17207200
2024-07-10;461.22;466.45999;458.85999;466.25;18196100
2024-07-11;462.98001;464.78;451.54999;454.70001;23111200
2024-07-12;454.32999;456.35999;450.64999;453.54999;16324300
2024-07-15;453.29999;457.26001;451.42999;453.95999;14429400
2024-07-16;454.22;454.29999;446.66;449.51999;17175700
2024-07-17;442.59;444.85001;439.17999;443.51999;21778000
2024-07-18;444.34;444.64999;434.39999;440.37;20794800
2024-07-19;433.10001;441.14001;432.0;437.10999;20940400
2024-07-22;441.79001;444.60001;438.91;442.94;15808800
2024-07-23;443.89999;448.39001;443.10001;444.85001;13107100
2024-07-24;440.45001;441.48001;427.59;428.89999;26805800
2024-07-25;428.79999;429.79999;417.51001;418.39999;29943800
2024-07-26;418.20001;428.92001;417.26999;425.26999;23583800
2024-07-29;431.57999;432.14999;424.70001;426.73001;15125800
2024-07-30;427.72;429.049988;417.35999;422.92001;32687600
2024-07-31;420.5;421.78;412.20999;418.35001;42891400
2024-08-01;420.79001;427.45999;413.089996;417.10999;30296400
2024-08-02;412.48999;415.0;404.34;408.48999;29437900
2024-08-05;389.17001;401.040009;385.57999;395.14999;40709200
2024-08-06;400.0;405.67001;398.5;399.60999;24946500
2024-08-07;408.64001;410.079987;397.47;398.42999;20650900
2024-08-08;402.44;405.85999;399.94;402.69;20203000
2024-08-09;404.029999;408.049988;402.26001;406.019989;19276700
2024-08-12;407.059998;408.76001;404.23999;406.81;16762900
2024-08-13;409.59;414.95001;409.57001;414.01001;19414300
2024-08-14;414.79999;417.72;412.45001;416.85999;18267000
2024-08-15;419.79999;421.10999;417.66;421.029999;20752100
2024-08-16;420.60001;421.34;417.29999;418.47;22775600
2024-08-19;418.95999;421.75;416.45999;421.53;15234000
2024-08-20;421.70001;425.85999;421.64001;424.79999;16387600
2024-08-21;424.079987;426.39999;421.72;424.14001;16067300
2024-08-22;424.35999;426.79001;414.60999;415.54999;19361900
2024-08-23;416.98001;419.26001;412.089996;416.79001;18493800
2024-08-26;416.37;417.28;411.34;413.48999;13152800
2024-08-27;412.85999;414.35999;410.25;413.84;13492900
2024-08-28;414.88;415.0;407.31;410.60001;14882700
2024-08-29;414.94;422.049988;410.60001;413.12;17045200
2024-08-30;415.60001;417.48999;412.13;417.14001;24308300
2024-09-03;417.91;419.88;407.029999;409.44;20313600
2024-09-04;405.91;411.23999;404.37;408.89999;15135800
2024-09-05;407.62;413.10001;406.13;408.39001;14195500
2024-09-06;409.059998;410.64999;400.79999;401.70001;19609500
2024-09-09;407.23999;408.64999;402.14999;405.72;15295100
2024-09-10;408.20001;416.32999;407.70001;414.20001;19594300
2024-09-11;415.5;423.98999;409.57999;423.040009;19266900
2024-09-12;423.31;427.37;419.75;427.0;17418800
2024-09-13;425.82999;431.82999;425.45999;430.59;15874600
2024-09-16;430.60001;433.53;428.22;431.34;13834700
2024-09-17;440.23001;441.85001;432.26999;435.14999;18874200
2024-09-18;435.0;436.029999;430.41;430.81;18898000
2024-09-19;441.23001;441.5;436.89999;438.69;21706600
2024-09-20;437.22;439.23999;434.22;435.26999;55167100
2024-09-23;434.28;436.45999;430.39001;433.51001;15128900
2024-09-24;433.0;433.35001;426.10001;429.17001;17015800
2024-09-25;429.82999;433.12;428.57001;432.10999;13396400
2024-09-26;435.089996;435.29999;429.13;431.31;14492000
2024-09-27;431.51999;431.85001;427.47;428.019989;14896100
2024-09-30;428.20999;430.42001;425.37;430.29999;16807300
2024-10-01;428.45001;428.48001;418.81;420.69;19092900
2024-10-02;422.57999;422.82001;416.70999;417.13;16582300
2024-10-03;417.63;419.54999;414.29001;416.54001;13686400
2024-10-04;418.23999;419.75;414.97;416.059998;19169700
2024-10-07;416.0;417.10999;409.0;409.54001;20919800
2024-10-08;410.89999;415.66;408.17001;414.70999;19229300
2024-10-09;415.85999;420.38;414.29999;417.45999;14974300
2024-10-10;415.23001;417.35001;413.14999;415.84;13848400
2024-10-11;416.14001;417.13;413.25;416.32001;14144900
2024-10-14;417.76999;424.040009;417.51999;419.14001;16653100
2024-10-15;422.17999;422.48001;415.26001;418.73999;18900200
2024-10-16;415.17001;416.35999;410.48001;416.12;15508900
2024-10-17;422.35999;422.5;415.59;416.72;14820000
2024-10-18;417.14001;419.64999;416.26001;418.16;17145300
2024-10-21;416.12;418.95999;413.75;418.78;14206100
2024-10-22;418.48999;430.57999;418.040009;427.51001;25482200
2024-10-23;430.85999;431.079987;422.53;424.60001;19654400
2024-10-24;425.32999;425.98001;422.39999;424.73001;13581600
2024-10-25;426.76001;432.51999;426.57001;428.14999;16899100
2024-10-28;431.66;431.94;426.29999;426.59;14882400
2024-10-29;428.0;433.17001;425.79999;431.95001;17644100
2024-10-30;437.44;438.5;432.10001;432.53;29749100
2024-10-31;415.35999;416.16;406.29999;406.35001;53971000
2024-11-01;409.01001;415.5;407.5;410.37;24230400
2024-11-04;409.79999;410.42001;405.57001;408.45999;19672300
2024-11-05;408.37;414.89999;408.079987;411.45999;17626000
2024-11-06;412.42001;420.45001;410.51999;420.17999;26681800
2024-11-07;421.28;426.85001;419.88;425.42999;19901800
2024-11-08;425.32001;426.5;421.78;422.54001;16891400
2024-11-11;422.51999;424.81;416.0;418.01001;24503300
2024-11-12;418.25;424.44;417.20001;423.029999;19401200
2024-11-13;421.64001;429.32999;418.20999;425.20001;21502200
2024-11-14;425.0;428.17001;420.0;426.89001;30246900
2024-11-15;419.82001;422.79999;413.64001;415.0;28247600
2024-11-18;414.87;418.39999;412.10001;415.76001;24742000
2024-11-19;413.10999;417.94;411.54999;417.79001;18133500
2024-11-20;416.87;417.29001;410.57999;415.48999;19191700
2024-11-21;419.5;419.78;410.29001;412.87;20780200
2024-11-22;411.37;417.39999;411.059998;417.0;24814600
2024-11-25;418.38;421.079987;414.85001;418.79001;27691100
2024-11-26;419.59;429.040009;418.85001;427.98999;23458900
2024-11-27;425.10999;427.23001;422.019989;422.98999;18332400
2024-11-29;420.089996;424.88;417.79999;423.45999;16271900
2024-12-02;421.57001;433.0;421.31;430.98001;20207200
2024-12-03;429.84;432.47;427.73999;431.20001;18302000
2024-12-04;433.029999;439.67001;432.63;437.42001;26009400
2024-12-05;437.92001;444.66;436.17001;442.62;21697800
2024-12-06;442.29999;446.10001;441.76999;443.57001;18821000
2024-12-09;442.60001;448.32999;440.5;446.019989;19144400
2024-12-10;444.39001;449.62;441.60001;443.32999;18469500
2024-12-11;444.049988;450.35001;444.049988;448.98999;19200200
2024-12-12;449.10999;456.16;449.10999;449.56;20834800
2024-12-13;448.44;451.42999;445.57999;447.26999;20177800
2024-12-16;447.26999;452.17999;445.28;451.59;23598800
2024-12-17;451.01001;455.29001;449.57001;454.45999;22733500
2024-12-18;451.32001;452.64999;437.019989;437.39001;24444500
2024-12-19;441.62;443.17999;436.32001;437.029999;22963700
2024-12-20;433.10999;443.73999;428.63;436.60001;64263700
2024-12-23;436.73999;437.64999;432.82999;435.25;19152500
2024-12-24;434.64999;439.60001;434.19;439.32999;7164500
2024-12-26;439.079987;440.94;436.63;438.10999;8194200
2024-12-27;434.60001;435.22;426.35001;430.53;18117700
2024-12-30;426.059998;427.54999;421.89999;424.82999;13158700
2024-12-31;426.10001;426.73001;420.66;421.5;13246500
2025-01-02;425.53;426.070007;414.85001;418.57999;16896500
2025-01-03;421.079987;424.029999;419.54001;423.35001;16662900
2025-01-06;428.0;434.32001;425.48001;427.85001;20573600
2025-01-07;429.0;430.64999;420.79999;422.37;18139100
2025-01-08;423.45999;426.97;421.54001;424.56;15054600
2025-01-10;424.63;424.70999;415.019989;418.95001;20201100
2025-01-13;415.23999;418.5;412.29001;417.19;17604800
2025-01-14;417.81;419.73999;410.72;415.67001;16935900
2025-01-15;419.13;428.14999;418.26999;426.31;19637800
2025-01-16;428.70001;429.48999;424.39001;424.57999;15300000
2025-01-17;434.089996;434.48001;428.17001;429.029999;26197500
2025-01-21;430.20001;430.89999;425.60001;428.5;26085700
2025-01-22;437.56;447.26999;436.0;446.20001;27803800
2025-01-23;442.0;446.75;441.5;446.70999;18389300
2025-01-24;445.16;446.64999;441.39999;444.059998;15549500
2025-01-27;424.01001;435.20001;423.5;434.56;35647800
2025-01-28;434.60001;448.38;431.38;447.20001;23491700
2025-01-29;446.69;446.88;440.39999;442.32999;23581400
2025-01-30;418.76999;422.85999;413.16;414.98999;54586300
2025-01-31;418.98001;420.69;414.91;415.059998;34223400
2025-02-03;411.60001;415.41;408.66;410.92001;25679100
2025-02-04;412.69;413.92001;409.73999;412.37;20532100
2025-02-05;412.35001;413.82999;410.39999;413.29001;16316700
2025-02-06;414.0;418.20001;414.0;415.82001;16309800
2025-02-07;416.48001;418.64999;408.10001;409.75;22886800
2025-02-10;413.70999;415.45999;410.92001;412.22;20817900
2025-02-11;409.64001;412.48999;409.29999;411.44;18140600
2025-02-12;407.20999;410.75;404.37;409.040009;19121700
2025-02-13;407.0;411.0;406.35999;410.54001;23891700
2025-02-14;407.79001;408.91;405.88;408.42999;22758500
2025-02-18;408.0;410.60001;406.5;409.64001;21423100
2025-02-19;407.88;415.48999;407.64999;414.76999;24114200
2025-02-20;415.29001;419.31;412.54001;416.13;23508700
2025-02-21;417.34;418.049988;407.89001;408.20999;27524800
2025-02-24;408.51001;409.37;399.32001;404.0;26443700
2025-02-25;401.10001;401.92001;396.70001;397.89999;29387400
2025-02-26;398.01001;403.60001;394.25;399.73001;19619000
2025-02-27;401.26999;405.73999;392.17001;392.53;21127400
2025-02-28;392.66;397.63;386.57001;396.98999;32845700
2025-03-03;398.82001;398.82001;386.16;388.48999;23007700
2025-03-04;383.39999;392.57999;381.0;388.60999;29342900
2025-03-05;389.34;401.67001;388.81;401.019989;23433100
2025-03-06;394.28;402.14999;392.67999;396.89001;23304600
2025-03-07;392.32001;394.79999;385.54001;393.31;22034100
2025-03-10;385.84;386.39999;377.22;380.16;32840100
2025-03-11;379.0;386.0;376.91;380.45001;30380200
2025-03-12;382.95001;385.22;378.95001;383.26999;24253600
2025-03-13;383.16;385.32001;377.45001;378.76999;20473000
2025-03-14;379.78;390.23001;379.51001;388.56;19952800
2025-03-17;386.70001;392.70999;385.57001;388.70001;22474300
2025-03-18;387.070007;387.37;381.10001;383.51999;19486900
2025-03-19;385.53;389.67999;384.0;387.82001;19185500
2025-03-20;385.73999;391.79001;383.28;386.84;18470500
2025-03-21;383.22;391.73999;382.79999;391.26001;39675900
2025-03-24;395.39999;395.39999;389.81;393.079987;21004500
2025-03-25;393.92001;396.35999;392.64001;395.16;15775000
2025-03-26;395.0;395.31;388.57001;389.97;16108400
2025-03-27;390.13;392.23999;387.39999;390.57999;13766800
2025-03-28;388.079987;389.13;376.92999;378.79999;21632000
2025-03-31;372.54001;377.070007;367.23999;375.39001;35184700
2025-04-01;374.64999;382.85001;373.23001;382.19;19689500
2025-04-02;377.97;385.079987;376.62;382.14001;16092600
2025-04-03;374.79001;377.48001;369.35001;373.10999;30198000
2025-04-04;364.13;374.59;359.48001;359.84;49209900
2025-04-07;350.88;371.0;344.79001;357.85999;50425000
2025-04-08;368.26001;373.64999;350.25;354.56;35868900
2025-04-09;353.54001;393.23001;353.10001;390.48999;50199700
2025-04-10;382.059998;383.89999;367.79999;381.35001;38024400
2025-04-11;380.64001;390.049988;378.89001;388.45001;23839200
2025-04-14;393.22;394.64999;384.20999;387.81;19251200
2025-04-15;388.51001;391.89001;384.16;385.73001;17199900
2025-04-16;380.67001;381.60999;368.0;371.60999;21967800
2025-04-17;373.75;374.32001;366.89001;367.78;20943700
2025-04-21;362.82001;364.48001;355.67001;359.12;20807300
2025-04-22;363.38;367.76999;359.85999;366.82001;19485000
2025-04-23;376.059998;380.39001;373.019989;374.39001;20545500
2025-04-24;375.70001;388.45001;375.19;387.29999;22232300
2025-04-25;387.0;392.16;384.60001;391.85001;18973200
2025-04-28;391.95999;392.73999;386.64001;391.16;16579400
2025-04-29;391.29999;395.10001;390.38;394.040009;14974000
2025-04-30;390.29999;396.66;384.44;395.26001;36461100
2025-05-01;431.10999;436.98999;424.89999;425.39999;58938100
2025-05-02;431.73999;439.44;429.98999;435.28;30757400
2025-05-05;432.87;439.5;432.10999;436.17001;20136100
2025-05-06;432.20001;437.73001;431.17001;433.31;15104200
2025-05-07;433.84;438.12;431.10999;433.35001;23295300
2025-05-08;437.92999;443.67001;435.66;438.17001;23491300
2025-05-09;440.0;440.73999;435.88;438.73001;15324200
2025-05-12;445.94;449.37;439.78;449.26001;22821900
2025-05-13;447.78;450.67001;445.35999;449.14001;23618800
2025-05-14;448.14001;453.89999;448.14001;452.94;19902800
2025-05-15;450.76999;456.19;450.42999;453.13;21992300
2025-05-16;452.049988;454.35999;448.73001;454.26999;23849800
2025-05-19;450.88;459.59;450.79999;458.87;21336500
2025-05-20;455.59;458.34;454.32001;458.17001;15441800
2025-05-21;454.57001;457.78;451.81;452.57001;19216900
2025-05-22;454.95001;460.25;453.89999;454.85999;18025600
2025-05-23;449.98001;453.69;448.91;450.17999;16883500
2025-05-27;456.48001;460.95001;456.12;460.69;20974300
2025-05-28;461.22;462.51999;456.92999;457.35999;17086300
2025-05-29;461.54999;461.72;455.31;458.67999;13974800
2025-05-30;459.72;461.67999;455.54001;460.35999;34770500
2025-06-02;457.14001;462.10999;456.89001;461.97;16626500
2025-06-03;461.47;464.14001;460.85999;462.97;15743800
2025-06-04;464.0;465.69;463.019989;463.87;14162700
2025-06-05;464.95999;469.64999;464.029999;467.67999;20131700
2025-06-06;470.089996;473.34;468.78;470.38;15285600
2025-06-09;469.70001;473.42999;468.62;472.75;16469900
2025-06-10;471.19;472.79999;466.95999;470.92001;15375900
2025-06-11;470.019989;475.47;469.66;472.62;16399200
2025-06-12;475.019989;480.42001;473.51999;478.87;18950600
2025-06-13;476.41;479.17999;472.76001;474.95999;16814500
2025-06-16;475.20999;480.69;475.0;479.14001;15626100
2025-06-17;475.39999;478.73999;474.079987;478.040009;15414100
2025-06-18;478.0;481.0;474.45999;480.23999;17526500
2025-06-20;482.23001;483.45999;476.87;477.39999;37576200
2025-06-23;478.20999;487.75;472.51001;486.0;24864000
2025-06-24;488.95001;491.85001;486.79999;490.10999;22305600
2025-06-25;492.040009;494.56;489.39001;492.26999;17495100
2025-06-26;492.98001;498.040009;492.81;497.45001;21578900
2025-06-27;497.54999;499.29999;493.029999;495.94;34539200
2025-06-30;497.040009;500.76001;495.32999;497.41;28369000
2025-07-01;496.47;498.049988;490.98001;492.049988;19945400
2025-07-02;489.98999;493.5;488.70001;491.089996;16319600
2025-07-03;493.81;500.13;493.44;498.84;13984800
2025-07-07;497.38;498.75;495.23001;497.72;13981600
2025-07-08;497.23999;498.20001;494.10999;496.62;11846600
2025-07-09;500.29999;506.78;499.73999;503.51001;18659500
2025-07-10;503.049988;504.44;497.75;501.48001;16492100
2025-07-11;498.47;505.029999;497.79999;503.32001;16459500
2025-07-14;501.51999;503.97;501.029999;503.019989;12058800
2025-07-15;503.019989;508.29999;502.79001;505.82001;14927200
2025-07-16;505.17999;506.72;501.89001;505.62;15154400
2025-07-17;505.67999;513.37;505.62;511.70001;17503100
2025-07-18;514.47998;514.64001;507.42999;510.049988;21209700
2025-07-21;506.70999;512.090027;505.54999;510.059998;14066800
2025-07-22;510.97;511.20001;505.26999;505.26999;13868600
2025-07-23;506.75;506.79001;500.70001;505.87;16396600
2025-07-24;508.76999;513.66998;507.29999;510.88;16107000
2025-07-25;512.46997;518.28998;510.35999;513.71002;19125700
2025-07-28;514.080017;515.0;510.12;512.5;14308000
2025-07-29;515.53003;517.62;511.56;512.57001;16469200
2025-07-30;515.16998;515.95001;509.44;513.23999;26380400
2025-07-31;555.22998;555.45001;531.90002;533.5;51617300
2025-08-01;535.0;535.79999;520.85999;524.10999;28977600
2025-08-04;528.27002;538.25;528.13;535.64001;25349000
2025-08-05;537.17999;537.29999;527.23999;527.75;19171600
2025-08-06;530.90002;531.70001;524.030029;524.94;21355700
2025-08-07;526.79999;528.090027;517.54999;520.84003;16079100
2025-08-08;522.59998;524.65997;519.40997;522.039978;15531000
2025-08-11;522.29999;527.59003;519.71997;521.77002;20194400
2025-08-12;523.75;530.97998;522.70001;529.23999;18667000
2025-08-13;532.10999;532.70001;519.37;520.58002;19619200
2025-08-14;522.56;525.95001;520.14001;522.47998;20269100
2025-08-15;522.77002;526.099976;519.080017;520.16998;25213300
